Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      56/56          __gnu_cxx::__alloc_traits<std::allocator<climber_problem::Mountain> >::allocate(std::allocator<climber_problem::Mountain>&, unsigned long) [55]
[53]     0.0    0.00    0.00      56         __gnu_cxx::new_allocator<climber_problem::Mountain>::allocate(unsigned long, void const*) [53]
                0.00    0.00      56/168         __gnu_cxx::new_allocator<climber_problem::Mountain>::max_size() const [25]
-----------------------------------------------
                0.00    0.00      56/56          std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_deallocate(climber_problem::Mountain*, unsigned long) [44]
[54]     0.0    0.00    0.00      56         __gnu_cxx::__alloc_traits<std::allocator<climber_problem::Mountain> >::deallocate(std::allocator<climber_problem::Mountain>&, climber_problem::Mountain*, unsigned long) [54]
                0.00    0.00      56/56          __gnu_cxx::new_allocator<climber_problem::Mountain>::deallocate(climber_problem::Mountain*, unsigned long) [52]
-----------------------------------------------
                0.00    0.00      56/56          std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_allocate(unsigned long) [51]
[55]     0.0    0.00    0.00      56         __gnu_cxx::__alloc_traits<std::allocator<climber_problem::Mountain> >::allocate(std::allocator<climber_problem::Mountain>&, unsigned long) [55]
                0.00    0.00      56/56          __gnu_cxx::new_allocator<climber_problem::Mountain>::allocate(unsigned long, void const*) [53]
-----------------------------------------------
                0.00    0.00      56/56          std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_insert_aux(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain const&) [57]
[56]     0.0    0.00    0.00      56         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_check_len(unsigned long, char const*) const [56]
                0.00    0.00     224/374         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::size() const [14]
                0.00    0.00     112/112         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::max_size() const [34]
                0.00    0.00      56/56          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [58]
-----------------------------------------------
                0.00    0.00      56/56          std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::push_back(climber_problem::Mountain const&) [49]
[57]     0.0    0.00    0.00      56         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_insert_aux(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain const&) [57]
                0.00    0.00     168/221         std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_get_Tp_allocator() [22]
                0.00    0.00     112/630         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::base() const [9]
                0.00    0.00     112/112         climber_problem::Mountain* std::__uninitialized_move_if_noexcept_a<climber_problem::Mountain*, climber_problem::Mountain*, std::allocator<climber_problem::Mountain> >(climber_problem::Mountain*, climber_problem::Mountain*, climber_problem::Mountain*, std::allocator<climber_problem::Mountain>&) [40]
                0.00    0.00      56/56          std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_check_len(unsigned long, char const*) const [56]
                0.00    0.00      56/154         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::begin() [27]
                0.00    0.00      56/197         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::difference_type __gnu_cxx::operator-<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&) [23]
                0.00    0.00      56/69          std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_allocate(unsigned long) [51]
                0.00    0.00      56/72          void __gnu_cxx::__alloc_traits<std::allocator<climber_problem::Mountain> >::construct<climber_problem::Mountain>(std::allocator<climber_problem::Mountain>&, climber_problem::Mountain*, climber_problem::Mountain const&) [48]
                0.00    0.00      56/96          void std::_Destroy<climber_problem::Mountain*, climber_problem::Mountain>(climber_problem::Mountain*, climber_problem::Mountain*, std::allocator<climber_problem::Mountain>&) [46]
                0.00    0.00      56/96          std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_deallocate(climber_problem::Mountain*, unsigned long) [44]
-----------------------------------------------
                0.00    0.00      56/56          std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_check_len(unsigned long, char const*) const [56]
[58]     0.0    0.00    0.00      56         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [58]
-----------------------------------------------
                0.00    0.00      17/53          __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> > __gnu_cxx::__ops::__iter_comp_val<std::less<climber_problem::Mountain> >(__gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> >) [98]
                0.00    0.00      36/53          __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> > __gnu_cxx::__ops::__iter_comp_val<std::less<climber_problem::Mountain> >(std::less<climber_problem::Mountain>) [71]
[59]     0.0    0.00    0.00      53         __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> >::_Iter_comp_val(std::less<climber_problem::Mountain>) [59]
-----------------------------------------------
                0.00    0.00      17/53          void std::__adjust_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> >) [100]
                0.00    0.00      36/53          void std::push_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, std::less<climber_problem::Mountain> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, std::less<climber_problem::Mountain>) [77]
[60]     0.0    0.00    0.00      53         void std::__push_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> >) [60]
                0.00    0.00      90/111         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator+(long) const [42]
                0.00    0.00      69/300         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator*() const [16]
                0.00    0.00      21/21          bool __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> >::operator()<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain>(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain&) [96]
-----------------------------------------------
                0.00    0.00      13/49          void std::__sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [129]
                0.00    0.00      36/49          void std::__insertion_sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [121]
[61]     0.0    0.00    0.00      49         bool __gnu_cxx::operator!=<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&) [61]
